time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW]
1451631941,1.44485,0.002983333,1.44485,0.00005,0.485916667,0.600633333,0.088516667,0.004933333,0.007333333,0.0127,0.00065,0.00005,0.0000167,0.03,0.001,0.004166667,0.001533333
1451631942,1.444283333,0.003,1.444283333,0.0000667,0.48535,0.59675,0.092633333,0.005333333,0.007233333,0.012683333,0.000666667,0.0000667,0.0000167,0.029983333,0.001,0.00415,0.001633333
1451631943,1.4528,0.003016667,1.4528,0.00005,0.485466667,0.596983333,0.08705,0.004933333,0.02195,0.01265,0.000666667,0.00005,0,0.029933333,0.001016667,0.00415,0.001616667
1451631944,1.527083333,0.003016667,1.527083333,0.0000667,0.486166667,0.5948,0.086466667,0.004866667,0.10315,0.012616667,0.000666667,0.0001,0.0000167,0.029933333,0.001,0.00415,0.001633333
1451631945,1.531333333,0.003,1.531333333,0.0000667,0.486366667,0.603833333,0.0864,0.004883333,0.096283333,0.012616667,0.000666667,0.0000833,0,0.0299,0.001,0.004166667,0.001616667
1451631946,1.5834,0.003,1.5834,0.0000667,0.485633333,0.644933333,0.087783333,0.004883333,0.099383333,0.012616667,0.000666667,0.0000667,0.0000167,0.029833333,0.001016667,0.004133333,0.001566667
1451631947,1.5976,0.003,1.5976,0.00005,0.485216667,0.65035,0.087766667,0.005266667,0.1077,0.0126,0.000666667,0.0000833,0.0000167,0.029716667,0.001,0.004133333,0.00155
1451631948,1.5994,0.003,1.5994,0.0000667,0.485366667,0.649533333,0.086516667,0.004883333,0.112183333,0.0126,0.00065,0.0000667,0.0000167,0.029766667,0.001,0.004133333,0.001583333
1451631949,1.532683333,0.002983333,1.532683333,0.00005,0.4852,0.593766667,0.086583333,0.004866667,0.113216667,0.01255,0.000666667,0.0001,0,0.029716667,0.001,0.00415,0.001516667
1451631950,1.478366667,0.002966667,1.478366667,0.0000667,0.48655,0.545466667,0.086666667,0.004833333,0.115383333,0.012533333,0.00065,0.000116667,0,0.029816667,0.001016667,0.00415,0.001566667
1451631951,0.914633333,0.003,0.914633333,0.00025,0.490983333,0.072866667,0.0875,0.004583333,0.1173,0.012216667,0.000766667,0.000466667,0,0.029916667,0.001,0.004166667,0.00165
1451631952,0.90445,0.003,0.90445,0.000266667,0.490916667,0.0625,0.087983333,0.004966667,0.119233333,0.0122,0.000766667,0.00045,0.0000167,0.029866667,0.001033333,0.00415,0.001733333
1451631953,0.904483333,0.003,0.904483333,0.00025,0.491066667,0.062733333,0.087633333,0.004583333,0.120283333,0.012233333,0.000766667,0.000483333,0,0.029816667,0.001016667,0.004166667,0.001666667
1451631954,0.904366667,0.003,0.904366667,0.000266667,0.490866667,0.061916667,0.087233333,0.004566667,0.1212,0.012216667,0.0008,0.00045,0.0000167,0.029983333,0.001016667,0.004166667,0.0016
1451631955,1.039516667,0.003,1.039516667,0.000233333,0.490866667,0.171483333,0.087166667,0.004633333,0.121266667,0.012316667,0.000766667,0.000383333,0,0.029833333,0.001033333,0.004166667,0.0016
1451631956,1.300333333,0.002966667,1.300333333,0.000166667,0.488516667,0.38935,0.08685,0.00475,0.12145,0.01245,0.000733333,0.000233333,0.0000167,0.02965,0.001033333,0.004166667,0.001616667
1451631957,1.588116667,0.002966667,1.588116667,0.00005,0.4563,0.655416667,0.0864,0.005316667,0.12135,0.01265,0.00065,0.0000667,0,0.029766667,0.001,0.004133333,0.001683333
1451631958,1.566266667,0.002983333,1.566266667,0.00005,0.439566667,0.651466667,0.086166667,0.004916667,0.121533333,0.0127,0.000633333,0.00005,0.0000167,0.029933333,0.001,0.00415,0.0016
1451631959,1.21025,0.002983333,1.21025,0.00005,0.0753,0.654033333,0.087516667,0.005216667,0.122116667,0.013266667,0.000616667,0.00015,0,0.0299,0.001016667,0.004166667,0.0016
1451631960,1.15495,0.002966667,1.15495,0.0000667,0.021316667,0.653133333,0.086416667,0.00525,0.122683333,0.013316667,0.000616667,0.000183333,0.0000167,0.02985,0.001,0.00415,0.001533333
1451631961,1.155266667,0.002966667,1.155266667,0.0000667,0.021283333,0.653883333,0.085733333,0.00525,0.122633333,0.013316667,0.0006,0.0002,0,0.029966667,0.001,0.004116667,0.0016
1451631962,1.228866667,0.00295,1.228866667,0.00005,0.0978,0.6512,0.086433333,0.005566667,0.122583333,0.01315,0.000616667,0.000133333,0.0000167,0.02995,0.001016667,0.004133333,0.001633333
1451631963,1.226233333,0.002966667,1.226233333,0.00005,0.076133333,0.644916667,0.0861,0.0052,0.122633333,0.01315,0.000616667,0.00015,0,0.0596,0.00105,0.004133333,0.00165
1451631964,1.249283333,0.003,1.249283333,0.00005,0.099516667,0.578366667,0.0859,0.005116667,0.12295,0.013083333,0.000583333,0.0001,0.0000167,0.149616667,0.001166667,0.0041,0.0017
1451631965,0.927383333,0.002983333,0.927383333,0,0.114833333,0.384033333,0.086616667,0.005033333,0.123316667,0.013016667,0.000666667,0.0000167,0.0000167,0.029816667,0.001,0.004166667,0.001633333
1451631966,0.600333333,0.002983333,0.600333333,0.00005,0.170283333,0.064266667,0.0868,0.00485,0.1231,0.0127,0.000733333,0.000183333,0.0000167,0.029866667,0.001016667,0.004183333,0.001583333
1451631967,0.917616667,0.003,0.917616667,0.00025,0.50065,0.063166667,0.087966667,0.004966667,0.12275,0.012266667,0.000783333,0.000466667,0,0.029816667,0.001016667,0.004166667,0.001583333
1451631968,0.91235,0.002983333,0.91235,0.000266667,0.497066667,0.062133333,0.087416667,0.004583333,0.122866667,0.012266667,0.000766667,0.00045,0,0.029783333,0.001016667,0.004183333,0.001666667
1451631969,0.93375,0.00305,0.93375,0.000266667,0.48285,0.063733333,0.08745,0.0046,0.122933333,0.012316667,0.000766667,0.000466667,0,0.029683333,0.001033333,0.004116667,0.001583333
1451631970,1.110583333,0.003033333,1.110583333,0.000216667,0.448166667,0.188566667,0.087216667,0.00465,0.12325,0.01245,0.000733333,0.000383333,0,0.029583333,0.001016667,0.004016667,0.001633333
1451631971,1.22815,0.00305,1.22815,0.00005,0.222783333,0.472716667,0.08625,0.005,0.123433333,0.012983333,0.000616667,0.0000667,0.0000167,0.029733333,0.001033333,0.004016667,0.001566667
1451631972,1.255183333,0.002983333,1.255183333,0.0000667,0.021516667,0.655966667,0.087783333,0.005633333,0.12365,0.0134,0.000566667,0.000133333,0,0.029866667,0.00105,0.004016667,0.001583333
1451631973,1.250333333,0.002933333,1.250333333,0.0000667,0.021383333,0.654833333,0.086633333,0.00525,0.123633333,0.013333333,0.000583333,0.000166667,0.0000167,0.029633333,0.00105,0.003983333,0.001583333
1451631974,1.381133333,0.002916667,1.381133333,0.00005,0.105333333,0.650966667,0.085866667,0.005133333,0.1231,0.013216667,0.000533333,0.000116667,0,0.09395,0.001116667,0.003983333,0.00155
1451631975,1.3835,0.002966667,1.3835,0.0000333,0.097416667,0.651416667,0.085766667,0.005133333,0.12405,0.01325,0.000583333,0.0000833,0,0.105983333,0.00115,0.004,0.001616667
1451631976,1.308983333,0.003,1.308983333,0.00005,0.092483333,0.651466667,0.0858,0.005183333,0.123883333,0.0133,0.000566667,0.000116667,0.0000167,0.02995,0.001033333,0.004016667,0.001566667
1451631977,1.519766667,0.002983333,1.519766667,0.0000333,0.392766667,0.580216667,0.08725,0.005316667,0.123583333,0.012816667,0.00065,0.0000833,0.0000333,0.029933333,0.001033333,0.004033333,0.00155
1451631978,1.481983333,0.003016667,1.481983333,0.000116667,0.495733333,0.466683333,0.086883333,0.0048,0.12345,0.0126,0.000666667,0.000216667,0,0.029916667,0.001016667,0.00405,0.001566667
1451631979,0.994316667,0.002983333,0.994316667,0.000266667,0.498833333,0.063266667,0.087666667,0.00455,0.123183333,0.012283333,0.000766667,0.0005,0.0000167,0.029866667,0.001016667,0.00405,0.001583333
1451631980,0.99045,0.003,0.99045,0.00025,0.49775,0.062416667,0.087733333,0.004566667,0.1231,0.0123,0.000766667,0.0005,0.0000167,0.02985,0.001,0.00405,0.001566667
1451631981,0.935783333,0.003,0.935783333,0.000266667,0.496766667,0.063966667,0.087433333,0.004566667,0.123083333,0.012283333,0.000766667,0.000466667,0,0.02995,0.001033333,0.004133333,0.001583333
1451631982,1.044116667,0.003016667,1.044116667,0.00025,0.49555,0.169333333,0.08745,0.005016667,0.123383333,0.012366667,0.0008,0.000383333,0,0.029966667,0.001016667,0.004183333,0.001533333
1451631983,1.256866667,0.002966667,1.256866667,0.000166667,0.502333333,0.3401,0.0873,0.004733333,0.1235,0.012466667,0.000733333,0.0003,0.0000167,0.029966667,0.001016667,0.004166667,0.001533333
1451631984,1.5135,0.003,1.5135,0.0000667,0.445283333,0.600483333,0.086633333,0.0049,0.123583333,0.0127,0.00065,0.0000667,0,0.029933333,0.001,0.004166667,0.001583333
1451631985,1.433316667,0.002983333,1.433316667,0.0000333,0.3563,0.605366667,0.087816667,0.004983333,0.123816667,0.012833333,0.000666667,0.00005,0.0000167,0.02995,0.001,0.004166667,0.00165
1451631986,1.108683333,0.002966667,1.108683333,0.00005,0.021366667,0.610816667,0.086533333,0.005233333,0.12405,0.013333333,0.000633333,0.00015,0.0000167,0.030066667,0.001,0.004183333,0.001633333
1451631987,1.140066667,0.002983333,1.140066667,0.0000667,0.021416667,0.63725,0.086316667,0.00565,0.123933333,0.01335,0.0006,0.000166667,0.0000167,0.030033333,0.001016667,0.00415,0.001616667
1451631988,1.154366667,0.002966667,1.154366667,0.00005,0.021433333,0.6502,0.08595,0.005266667,0.123783333,0.013333333,0.0006,0.0002,0.0000167,0.030066667,0.001,0.004166667,0.00165
1451631989,1.17025,0.00295,1.17025,0.00005,0.105016667,0.595716667,0.085916667,0.005166667,0.123566667,0.013183333,0.00065,0.000116667,0,0.030033333,0.001,0.004166667,0.0016
1451631990,1.1097,0.002983333,1.1097,0.0000333,0.097333333,0.551833333,0.085883333,0.00515,0.123883333,0.01315,0.0006,0.0001,0.0000167,0.02995,0.001,0.00415,0.001616667
1451631991,0.52365,0.002983333,0.52365,0.0000167,0.0785,0.073,0.08685,0.004916667,0.1236,0.01285,0.000733333,0.0001,0,0.030016667,0.001016667,0.004183333,0.001616667
1451631992,0.549216667,0.002966667,0.549216667,0.0000167,0.1171,0.062383333,0.0874,0.0049,0.123566667,0.01275,0.000716667,0.000116667,0,0.029983333,0.001,0.004183333,0.001516667
1451631993,0.6805,0.002983333,0.6805,0.0001,0.25345,0.062983333,0.087516667,0.004766667,0.123333333,0.0126,0.00075,0.000233333,0.0000167,0.029983333,0.001016667,0.004166667,0.001666667
1451631994,1.034983333,0.003,1.034983333,0.000266667,0.501266667,0.111916667,0.092983333,0.046383333,0.1231,0.012283333,0.000666667,0.0004,0,0.029783333,0.001033333,0.004183333,0.0016
1451631995,1.2311,0.002983333,1.2311,0.00025,0.498033333,0.177866667,0.087283333,0.145283333,0.12315,0.012333333,0.000383333,0.000233333,0.0000167,0.0298,0.001016667,0.004183333,0.00155
1451631996,1.7619,0.002983333,1.7619,0.0000667,0.4922,0.629866667,0.086383333,0.13875,0.123466667,0.012633333,0.000316667,0.0000167,0.0000167,0.029933333,0.001,0.004166667,0.001616667
1451631997,1.785116667,0.002983333,1.785116667,0.00005,0.491083333,0.6511,0.086933333,0.137766667,0.123783333,0.012683333,0.000316667,0.0000167,0.0000167,0.029866667,0.001,0.004166667,0.00165
1451631998,1.7806,0.00295,1.7806,0.0000667,0.490416667,0.647983333,0.088233333,0.137066667,0.123333333,0.012666667,0.000316667,0,0,0.02995,0.001,0.004166667,0.001616667
1451631999,1.777316667,0.002983333,1.777316667,0.0000667,0.4897,0.6477,0.087166667,0.136466667,0.123233333,0.01265,0.000316667,0,0.0000333,0.029866667,0.001016667,0.00415,0.001583333
1451632000,1.753,0.003,1.753,0.00005,0.4678,0.64635,0.086483333,0.136233333,0.123133333,0.012683333,0.000316667,0,0,0.029916667,0.001,0.004166667,0.001566667
1451632001,1.713633333,0.002983333,1.713633333,0.00005,0.442516667,0.629516667,0.0861,0.134183333,0.123116667,0.012683333,0.0003,0.0000167,0.0000333,0.02985,0.001,0.004166667,0.001533333
1451632002,1.5212,0.002966667,1.5212,0.0000167,0.148666667,0.578683333,0.086216667,0.130316667,0.1233,0.01305,0.000483333,0.150016667,0,0.029933333,0.001,0.004133333,0.001683333
1451632003,1.69875,0.00295,1.69875,0.0000333,0.02045,0.300983333,0.086683333,0.128266667,0.123216667,0.0129,0.001216667,0.658183333,0.0000333,0.029733333,0.001016667,0.004116667,0.001683333
1451632004,1.155216667,0.002966667,1.155216667,0,0.041533333,0.062166667,0.086966667,0.127333333,0.123066667,0.012766667,0.000933333,0.40045,0.0000167,0.029783333,0.001016667,0.004133333,0.0019
1451632005,0.886733333,0.002983333,0.886733333,0.0000167,0.0968,0.067183333,0.08625,0.1265,0.1235,0.012733333,0.0005,0.044833333,0,0.030016667,0.001016667,0.004133333,0.00175
1451632006,0.947316667,0.002966667,0.947316667,0.0000167,0.112133333,0.073616667,0.08605,0.126483333,0.1237,0.012766667,0.00055,0.070733333,0,0.029983333,0.001016667,0.004133333,0.001733333
1451632007,0.88295,0.002966667,0.88295,0,0.073366667,0.06475,0.087333333,0.12525,0.123416667,0.0128,0.000516667,0.049433333,0,0.029983333,0.001016667,0.00415,0.001716667
1451632008,0.950283333,0.002966667,0.950283333,0.0000167,0.110883333,0.063483333,0.086783333,0.153466667,0.123483333,0.012683333,0.00045,0.043983333,0.0000167,0.029816667,0.001033333,0.004116667,0.0017
1451632009,2.387816667,0.002933333,2.387816667,0.0002,0.436266667,0.189,0.086933333,0.126516667,0.122883333,0.01225,0.000666667,0.080833333,0,0.029966667,0.99225,0.004116667,0.001716667
1451632010,3.89385,0.00295,3.89385,0.000216667,0.6309,0.43665,0.087433333,0.123066667,0.122033333,0.01205,0.001516667,0.794683333,0.0000333,0.029716667,1.32635,0.004083333,0.001666667
1451632011,2.827283333,0.002916667,2.827283333,0.0001,0.627683333,0.694333333,0.087866667,0.123566667,0.122533333,0.012433333,0.000933333,0.495783333,0.0000167,0.070216667,0.001083333,0.004116667,0.219983333
1451632012,2.872316667,0.002916667,2.872316667,0.000116667,0.6261,0.70115,0.087616667,0.122866667,0.122616667,0.0124,0.000783333,0.407333333,0.0000167,0.1249,0.001133333,0.004116667,0.30755
1451632013,2.420366667,0.00295,2.420366667,0.0001,0.624083333,0.617683333,0.086866667,0.122566667,0.122316667,0.012416667,0.000516667,0.128383333,0.0000167,0.0293,0.001,0.00415,0.317316667
1451632014,2.249233333,0.0029,2.249233333,0.00015,0.624433333,0.534433333,0.0867,0.12215,0.122416667,0.0124,0.0004,0.048,0.0000167,0.029316667,0.001016667,0.00415,0.322966667
1451632015,2.2833,0.00295,2.2833,0.00035,0.631566667,0.0714,0.087916667,0.121566667,0.121766667,0.01195,0.001266667,0.654866667,0,0.02925,0.001033333,0.004166667,0.32725
1451632016,2.2216,0.002933333,2.2216,0.00035,0.629966667,0.06365,0.08715,0.198016667,0.1222,0.011983333,0.000866667,0.500033333,0.0000333,0.028833333,0.001033333,0.00415,0.334666667
1451632017,1.710233333,0.002916667,1.710233333,0.00035,0.628283333,0.0624,0.087133333,0.1214,0.122266667,0.012033333,0.000533333,0.07105,0,0.0291,0.001016667,0.004166667,0.337016667
1451632018,1.684016667,0.00295,1.684016667,0.000283333,0.504816667,0.061816667,0.087033333,0.1212,0.12255,0.012183333,0.000616667,0.159216667,0.0000167,0.028916667,0.001016667,0.004183333,0.334166667
1451632019,1.90885,0.00295,1.90885,0.000233333,0.450933333,0.063283333,0.087033333,0.197383333,0.098,0.012233333,0.000666667,0.365483333,0.0000167,0.02905,0.001033333,0.004183333,0.339816667
1451632020,1.434683333,0.002983333,1.434683333,0.000183333,0.360733333,0.063166667,0.086716667,0.1574,0.009083333,0.01245,0.000433333,0.10295,0,0.02915,0.001,0.004183333,0.339033333
1451632021,1.01505,0.00295,1.01505,0.0000167,0.020233333,0.06425,0.08635,0.152366667,0.009483333,0.013,0.0003,0.01495,0.0000167,0.029116667,0.001,0.0042,0.339766667
1451632022,0.857316667,0.002983333,0.857316667,0,0.02025,0.0637,0.08715,0.005,0.009533333,0.013016667,0.0007,0.039816667,0.0000167,0.028916667,0.001016667,0.0042,0.3401
1451632023,1.320266667,0.002933333,1.320266667,0.0000167,0.11905,0.184066667,0.0867,0.01725,0.009283333,0.0129,0.000933333,0.253416667,0,0.0289,0.001016667,0.0042,0.340383333
1451632024,1.60645,0.00295,1.60645,0.0000333,0.333466667,0.439133333,0.086666667,0.004966667,0.009,0.012866667,0.000633333,0.0000833,0.0000167,0.028833333,0.001,0.004183333,0.338966667
1451632025,1.99475,0.00295,1.99475,0.00005,0.49395,0.631783333,0.086166667,0.004966667,0.007316667,0.0128,0.000616667,0.0000667,0.0000167,0.028433333,0.001033333,0.004183333,0.338133333
1451632026,1.94675,0.002983333,1.94675,0.0000667,0.493,0.625383333,0.085666667,0.00495,0.007216667,0.012716667,0.000616667,0.0000833,0.0000167,0.0287,0.001,0.004166667,0.337533333
1451632027,1.8585,0.002933333,1.8585,0.0000667,0.492166667,0.555083333,0.085966667,0.004883333,0.007283333,0.012683333,0.000616667,0.0001,0,0.02835,0.001,0.004183333,0.337083333
1451632028,1.66705,0.00295,1.66705,0.000133333,0.49285,0.395916667,0.086166667,0.00485,0.007133333,0.012566667,0.000666667,0.000216667,0.0000167,0.028366667,0.001016667,0.004183333,0.33785
1451632029,1.270516667,0.002933333,1.270516667,0.00025,0.496016667,0.064133333,0.086333333,0.004633333,0.006966667,0.012316667,0.000716667,0.000416667,0,0.028266667,0.001016667,0.0042,0.339083333
1451632030,1.267983333,0.00295,1.267983333,0.000266667,0.495716667,0.06265,0.086166667,0.004666667,0.00695,0.012316667,0.000716667,0.00045,0,0.028283333,0.001016667,0.004183333,0.338533333
1451632031,1.268366667,0.003016667,1.268366667,0.000233333,0.494933333,0.064183333,0.085883333,0.004633333,0.0069,0.01235,0.00075,0.000416667,0.0000167,0.028316667,0.001033333,0.0042,0.3384
1451632032,1.4705,0.00335,1.4705,0.000233333,0.448616667,0.063683333,0.08585,0.004766667,0.007,0.012366667,0.000833333,0.0003,0,0.028566667,0.001033333,0.004033333,0.3376
1451632033,1.415216667,0.003333333,1.415216667,0.000166667,0.365883333,0.063233333,0.085716667,0.00485,0.007116667,0.012433333,0.000833333,0.000233333,0.0000167,0.028366667,0.001033333,0.004,0.337266667
1451632034,1.080583333,0.0034,1.080583333,0,0.020066667,0.0635,0.085266667,0.0051,0.007216667,0.01295,0.000783333,0,0,0.028483333,0.001033333,0.004016667,0.336183333
1451632035,1.08205,0.00345,1.08205,0,0.02015,0.06505,0.084766667,0.0051,0.007383333,0.013,0.000783333,0,0,0.028583333,0.001016667,0.004033333,0.3355
1451632036,1.08025,0.00345,1.08025,0.0000167,0.020116667,0.06485,0.08465,0.005116667,0.007266667,0.012916667,0.000766667,0,0.0000167,0.02845,0.001033333,0.004016667,0.335566667
1451632037,1.00885,0.003033333,1.00885,0.0000167,0.118283333,0.063616667,0.085683333,0.004966667,0.0073,0.012816667,0.000716667,0.0001,0.0000167,0.027883333,0.001016667,0.004133333,0.335766667
1451632038,1.158266667,0.002966667,1.158266667,0.00015,0.337183333,0.063266667,0.0854,0.004783333,0.007066667,0.012533333,0.000733333,0.000283333,0.0000167,0.027483333,0.001016667,0.004183333,0.333883333
1451632039,1.28515,0.002866667,1.28515,0.00025,0.499733333,0.064066667,0.08575,0.00465,0.006933333,0.012333333,0.000716667,0.0004,0,0.028333333,0.001033333,0.004183333,0.336416667
1451632040,1.263333333,0.002883333,1.263333333,0.00025,0.498233333,0.063416667,0.085983333,0.004633333,0.006966667,0.012316667,0.000733333,0.0004,0.0000167,0.028483333,0.001016667,0.004183333,0.33295
1451632041,1.132333333,0.002866667,1.132333333,0.00025,0.497583333,0.064666667,0.085816667,0.004566667,0.006916667,0.012333333,0.00065,0.000483333,0,0.028,0.001033333,0.004233333,0.337116667
1451632042,1.152033333,0.002733333,1.152033333,0.00025,0.4969,0.063466667,0.085933333,0.004566667,0.007016667,0.012333333,0.000633333,0.000516667,0,0.0281,0.001016667,0.00425,0.332416667
1451632043,1.170033333,0.002683333,1.170033333,0.00025,0.496116667,0.064,0.085816667,0.00455,0.006916667,0.012316667,0.000616667,0.0005,0,0.028116667,0.001066667,0.004233333,0.335866667
1451632044,1.140316667,0.002583333,1.140316667,0.00025,0.495716667,0.0629,0.085633333,0.004566667,0.00695,0.012283333,0.0006,0.000516667,0,0.028016667,0.001033333,0.004216667,0.334983333
1451632045,1.128466667,0.002583333,1.128466667,0.000216667,0.474166667,0.064683333,0.085566667,0.004583333,0.0069,0.012316667,0.000633333,0.000483333,0.0000167,0.02795,0.001033333,0.004233333,0.335033333
1451632046,1.146,0.002416667,1.146,0.000233333,0.449,0.064633333,0.085516667,0.0046,0.007166667,0.0124,0.0006,0.000483333,0,0.027233333,0.001066667,0.00425,0.333933333
1451632047,0.850666667,0.00235,0.850666667,0.0000667,0.146783333,0.063783333,0.085433333,0.00485,0.007283333,0.0128,0.00055,0.000233333,0.0000167,0.027416667,0.001066667,0.00425,0.329966667
1451632048,0.724633333,0.00225,0.724633333,0.0000167,0.020183333,0.063583333,0.084716667,0.004933333,0.0073,0.013,0.000566667,0.000116667,0.0000167,0.027433333,0.001066667,0.00425,0.327433333
1451632049,1.651116667,0.002066667,1.651116667,0,0.019983333,0.063566667,0.085183333,0.004916667,0.007133333,0.01285,0.0006,0.000133333,0.0000167,0.02825,0.947983333,0.00425,0.329816667
1451632050,2.350716667,0.001866667,2.350716667,0.0000167,0.100166667,0.06365,0.085433333,0.004833333,0.007116667,0.012683333,0.00065,0.000133333,0.0000167,0.027916667,1.60295,0.004233333,0.331183333
1451632051,1.218916667,0.001766667,1.218916667,0.0000333,0.210333333,0.064433333,0.085166667,0.004783333,0.00715,0.012716667,0.0006,0.00025,0,0.0279,0.318516667,0.00425,0.333066667
1451632052,1.044516667,0.001533333,1.044516667,0.00005,0.242683333,0.154116667,0.085883333,0.004816667,0.007366667,0.012783333,0.000583333,0.000183333,0,0.027366667,0.001066667,0.00425,0.33325
1451632053,1.4707,0.001266667,1.4707,0.000183333,0.520366667,0.284633333,0.085816667,0.004683333,0.007133333,0.012466667,0.000616667,0.000383333,0,0.027466667,0.001066667,0.004233333,0.332833333
1451632054,2.019483333,0.000833333,2.019483333,0.000133333,0.627716667,0.654966667,0.085433333,0.004783333,0.007266667,0.012566667,0.000533333,0.000216667,0.0000167,0.027433333,0.001083333,0.004216667,0.33155
1451632055,2.032733333,0.000683333,2.032733333,0.000116667,0.62645,0.670166667,0.08545,0.0048,0.007266667,0.012616667,0.000516667,0.000216667,0.0000167,0.0275,0.001066667,0.004233333,0.330916667
1451632056,1.991583333,0.00045,1.991583333,0.000133333,0.62625,0.633766667,0.085133333,0.004783333,0.007216667,0.012566667,0.000516667,0.000233333,0,0.02725,0.001066667,0.004216667,0.330466667
1451632057,1.911733333,0.000233333,1.911733333,0.00015,0.625416667,0.586766667,0.08565,0.00475,0.007233333,0.012566667,0.00055,0.00025,0,0.0277,0.001066667,0.004233333,0.330833333
1451632058,1.743916667,0.0001,1.743916667,0.000166667,0.620566667,0.477016667,0.085083333,0.00475,0.007283333,0.012483333,0.0006,0.000316667,0.0000167,0.027616667,0.00105,0.004233333,0.3316
1451632059,1.205716667,0,1.205716667,0.000316667,0.581566667,0.065166667,0.085716667,0.004533333,0.00695,0.012266667,0.000666667,0.00055,0.0000167,0.027683333,0.00105,0.004233333,0.331966667
1451632060,1.050316667,0.00015,1.050316667,0.0002,0.425616667,0.063383333,0.085566667,0.00465,0.007,0.012483333,0.00065,0.000383333,0.0000167,0.0278,0.001033333,0.00425,0.3334
1451632061,0.553133333,0.0002,0.553133333,0.0000333,0.153883333,0.065333333,0.086016667,0.00495,0.007216667,0.012866667,0.0007,0.0001,0,0.02855,0.001016667,0.004216667,0.10625
1451632062,0.457266667,0.0004,0.457266667,0.0000167,0.154133333,0.064633333,0.085316667,0.004983333,0.00725,0.01285,0.000716667,0.0000667,0,0.028816667,0.00105,0.0042,0.00155
1451632063,0.4802,0.000716667,0.4802,0.0000333,0.176183333,0.06485,0.08615,0.004983333,0.007283333,0.012883333,0.00075,0.0000833,0.0000167,0.028766667,0.001016667,0.0042,0.001516667
1451632064,0.542416667,0.000933333,0.542416667,0.00005,0.24045,0.064033333,0.0857,0.004933333,0.007116667,0.0128,0.000766667,0.000133333,0,0.0287,0.001,0.004216667,0.001533333
1451632065,1.0096,0.000933333,1.0096,0.000283333,0.548983333,0.066416667,0.08555,0.00455,0.006916667,0.194133333,0.000816667,0.000516667,0,0.028466667,0.001016667,0.0042,0.001433333
1451632066,0.876766667,0.00095,0.876766667,0.0003,0.555766667,0.065683333,0.085333333,0.00465,0.006933333,0.0378,0.000783333,0.000433333,0,0.028666667,0.001016667,0.004183333,0.0016
1451632067,0.82555,0.001016667,0.82555,0.00025,0.4971,0.0647,0.0862,0.004683333,0.007033333,0.03955,0.000766667,0.000366667,0.0000333,0.028133333,0.001033333,0.0042,0.001516667
1451632068,0.82355,0.0011,0.82355,0.00025,0.4966,0.064116667,0.085466667,0.004683333,0.007216667,0.039666667,0.000766667,0.000383333,0,0.02855,0.001016667,0.004183333,0.001566667
1451632069,0.823,0.0012,0.823,0.00025,0.4956,0.064916667,0.0856,0.004683333,0.007216667,0.03955,0.000766667,0.000383333,0.0000167,0.028483333,0.001033333,0.0042,0.0016
1451632070,0.817966667,0.001516667,0.817966667,0.00025,0.495016667,0.064433333,0.0854,0.017333333,0.007066667,0.020433333,0.000766667,0.00035,0,0.028183333,0.001016667,0.004183333,0.001583333
1451632071,0.9687,0.001683333,0.9687,0.00025,0.492166667,0.065583333,0.0858,0.14545,0.007016667,0.012383333,0.0004,0.00025,0,0.028333333,0.001016667,0.0042,0.0015
1451632072,0.912333333,0.002083333,0.912333333,0.000233333,0.44515,0.064216667,0.08585,0.13875,0.007,0.012416667,0.0004,0.000216667,0,0.0286,0.001033333,0.0042,0.001616667
1451632073,0.78655,0.002533333,0.78655,0.00015,0.31775,0.065033333,0.084866667,0.137266667,0.007183333,0.012616667,0.000416667,0.000133333,0.0000167,0.0286,0.001,0.0042,0.001516667
1451632074,0.496133333,0.00315,0.496133333,0,0.020316667,0.064533333,0.08465,0.136933333,0.00725,0.013016667,0.000366667,0.0000667,0,0.028366667,0.001016667,0.004183333,0.001516667
1451632075,1.057166667,0.003566667,1.057166667,0,0.020166667,0.0656,0.085333333,0.13625,0.007233333,0.012916667,0.0007,0.3581,0,0.02755,0.001033333,0.004233333,0.249616667
1451632076,1.267116667,0.003833333,1.267116667,0.0000167,0.020066667,0.06505,0.087033333,0.135633333,0.00745,0.012866667,0.00085,0.495816667,0.0000167,0.02715,0.001033333,0.004216667,0.3366
1451632077,1.028933333,0.003883333,1.028933333,0,0.020116667,0.06415,0.085816667,0.13535,0.007316667,0.012916667,0.000566667,0.254066667,0.0000167,0.027316667,0.001033333,0.004216667,0.334666667
1451632078,0.78125,0.004266667,0.78125,0,0.020216667,0.064016667,0.0854,0.135,0.00735,0.012983333,0.000283333,0.0000167,0.0000167,0.027583333,0.001016667,0.00425,0.3369
1451632079,0.784283333,0.004633333,0.784283333,0,0.020366667,0.064983333,0.08475,0.134733333,0.007266667,0.01305,0.000233333,0,0.0000167,0.0273,0.001016667,0.004266667,0.340666667
1451632080,0.783266667,0.0045,0.783266667,0,0.0204,0.0648,0.084966667,0.134416667,0.007366667,0.013066667,0.000266667,0.0000167,0,0.026833333,0.001,0.004266667,0.339716667
